"","ID","Date","PolicyType","PolicyValue","PolicyFlag","PolicyNotes","PolicySource"
"1472296","IT",2020-10-16,"C8",3,NA,NA,"OxCGRT"
"1472297","IT",2020-10-16,"E1",1,TRUE,NA,"OxCGRT"
"1472298","IT",2020-10-16,"E2",2,NA,NA,"OxCGRT"
"1472299","IT",2020-10-16,"E3",0,NA,NA,"OxCGRT"
"1472300","IT",2020-10-16,"E4",0,NA,NA,"OxCGRT"
"1472301","IT",2020-10-16,"H1",2,TRUE,NA,"OxCGRT"
"1472302","IT",2020-10-16,"H2",2,NA,NA,"OxCGRT"
"1472303","IT",2020-10-16,"H3",1,NA,NA,"OxCGRT"
"1472304","IT",2020-10-16,"H4",0,NA,NA,"OxCGRT"
"1472305","IT",2020-10-16,"H5",0,NA,NA,"OxCGRT"
"1472306","IT",2020-10-16,"H6",3,TRUE,NA,"OxCGRT"
"1472307","IT",2020-10-16,"H7",0,NA,NA,"OxCGRT"
"1472308","IT",2020-10-16,"I1",49.36,NA,NA,"OxCGRT"
"1472309","IT",2020-10-16,"I1D",49.36,NA,NA,"OxCGRT"
"1472310","IT",2020-10-16,"I2",75,NA,NA,"OxCGRT"
"1472311","IT",2020-10-16,"I2D",75,NA,NA,"OxCGRT"
"1472312","IT",2020-10-16,"I3",52.78,NA,NA,"OxCGRT"
"1472313","IT",2020-10-16,"I3D",52.78,NA,NA,"OxCGRT"
"1472314","IT",2020-10-16,"I4",50,NA,NA,"OxCGRT"
"1472315","IT",2020-10-16,"I4D",50,NA,NA,"OxCGRT"
"1472316","IT",2020-10-16,"I4L",57.14,NA,NA,"OxCGRT"
"1472317","IT",2020-10-16,"I4LD",57.14,NA,NA,"OxCGRT"
"1472318","IT",2020-10-16,"IC",391611,NA,NA,"OxCGRT"
"1472319","IT",2020-10-16,"ID",36427,NA,NA,"OxCGRT"
"1472320","IT",2020-10-16,"M1",NA,NA,NA,"OxCGRT"
"1472321","IT",2020-10-17,"C1",1,TRUE,NA,"OxCGRT"
"1472322","IT",2020-10-17,"C2",2,TRUE,NA,"OxCGRT"
"1472323","IT",2020-10-17,"C3",2,TRUE,"further event types are cancelled or made audience-free    https://web.archive.org/web/20201022154530/http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5127","OxCGRT"
"1472324","IT",2020-10-17,"C4",3,TRUE,NA,"OxCGRT"
"1472325","IT",2020-10-17,"C5",0,NA,NA,"OxCGRT"
"1472326","IT",2020-10-17,"C6",0,NA,NA,"OxCGRT"
"1472327","IT",2020-10-17,"C7",0,NA,NA,"OxCGRT"
"1472328","IT",2020-10-17,"C8",3,NA,NA,"OxCGRT"
"1472329","IT",2020-10-17,"E1",1,TRUE,NA,"OxCGRT"
"1472330","IT",2020-10-17,"E2",2,NA,NA,"OxCGRT"
"1472331","IT",2020-10-17,"E3",0,NA,NA,"OxCGRT"
"1472332","IT",2020-10-17,"E4",0,NA,NA,"OxCGRT"
"1472333","IT",2020-10-17,"H1",2,TRUE,NA,"OxCGRT"
"1472334","IT",2020-10-17,"H2",2,NA,NA,"OxCGRT"
"1472335","IT",2020-10-17,"H3",1,NA,NA,"OxCGRT"
"1472336","IT",2020-10-17,"H4",0,NA,NA,"OxCGRT"
"1472337","IT",2020-10-17,"H5",0,NA,NA,"OxCGRT"
"1472338","IT",2020-10-17,"H6",3,TRUE,NA,"OxCGRT"
"1472339","IT",2020-10-17,"H7",0,NA,NA,"OxCGRT"
"1472340","IT",2020-10-17,"I1",49.36,NA,NA,"OxCGRT"
"1472341","IT",2020-10-17,"I1D",49.36,NA,NA,"OxCGRT"
"1472342","IT",2020-10-17,"I2",75,NA,NA,"OxCGRT"
"1472343","IT",2020-10-17,"I2D",75,NA,NA,"OxCGRT"
"1472344","IT",2020-10-17,"I3",52.78,NA,NA,"OxCGRT"
"1472345","IT",2020-10-17,"I3D",52.78,NA,NA,"OxCGRT"
"1472346","IT",2020-10-17,"I4",50,NA,NA,"OxCGRT"
"1472347","IT",2020-10-17,"I4D",50,NA,NA,"OxCGRT"
"1472348","IT",2020-10-17,"I4L",57.14,NA,NA,"OxCGRT"
"1472349","IT",2020-10-17,"I4LD",57.14,NA,NA,"OxCGRT"
"1472350","IT",2020-10-17,"IC",402536,NA,NA,"OxCGRT"
"1472351","IT",2020-10-17,"ID",36474,NA,NA,"OxCGRT"
"1472352","IT",2020-10-17,"M1",NA,NA,NA,"OxCGRT"
"1472353","IT",2020-10-18,"C1",1,TRUE,NA,"OxCGRT"
"1472354","IT",2020-10-18,"C2",2,TRUE,NA,"OxCGRT"
"1472355","IT",2020-10-18,"C3",2,TRUE,NA,"OxCGRT"
"1472356","IT",2020-10-18,"C4",3,TRUE,NA,"OxCGRT"
"1472357","IT",2020-10-18,"C5",0,NA,NA,"OxCGRT"
"1472358","IT",2020-10-18,"C6",0,NA,NA,"OxCGRT"
"1472359","IT",2020-10-18,"C7",0,NA,NA,"OxCGRT"
"1472360","IT",2020-10-18,"C8",3,NA,NA,"OxCGRT"
"1472361","IT",2020-10-18,"E1",1,TRUE,NA,"OxCGRT"
"1472362","IT",2020-10-18,"E2",2,NA,NA,"OxCGRT"
"1472363","IT",2020-10-18,"E3",0,NA,NA,"OxCGRT"
"1472364","IT",2020-10-18,"E4",0,NA,NA,"OxCGRT"
"1472365","IT",2020-10-18,"H1",2,TRUE,NA,"OxCGRT"
"1472366","IT",2020-10-18,"H2",2,NA,NA,"OxCGRT"
"1472367","IT",2020-10-18,"H3",1,NA,"contact tracing is now enforced and the local government healthcare provider needs to request the contact tracing code (generated from Immuni app)  https://web.archive.org/web/20201022154530/http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5127","OxCGRT"
"1472368","IT",2020-10-18,"H4",0,NA,NA,"OxCGRT"
"1472369","IT",2020-10-18,"H5",0,NA,NA,"OxCGRT"
"1472370","IT",2020-10-18,"H6",3,TRUE,NA,"OxCGRT"
"1472371","IT",2020-10-18,"H7",0,NA,NA,"OxCGRT"
"1472372","IT",2020-10-18,"I1",49.36,NA,NA,"OxCGRT"
"1472373","IT",2020-10-18,"I1D",49.36,NA,NA,"OxCGRT"
"1472374","IT",2020-10-18,"I2",75,NA,NA,"OxCGRT"
"1472375","IT",2020-10-18,"I2D",75,NA,NA,"OxCGRT"
"1472376","IT",2020-10-18,"I3",52.78,NA,NA,"OxCGRT"
"1472377","IT",2020-10-18,"I3D",52.78,NA,NA,"OxCGRT"
"1472378","IT",2020-10-18,"I4",50,NA,NA,"OxCGRT"
"1472379","IT",2020-10-18,"I4D",50,NA,NA,"OxCGRT"
"1472380","IT",2020-10-18,"I4L",57.14,NA,NA,"OxCGRT"
"1472381","IT",2020-10-18,"I4LD",57.14,NA,NA,"OxCGRT"
"1472382","IT",2020-10-18,"IC",414241,NA,NA,"OxCGRT"
"1472383","IT",2020-10-18,"ID",36543,NA,NA,"OxCGRT"
"1472384","IT",2020-10-18,"M1",NA,NA,"On the 18th of October a new decree was published which will be valid until Nov 13th  The decree allows local government to close public spaces (such as squares, streets) where public gathering may happen.  It also adds new restrictions for events of certain sports which are not of national or international levels (events of amateur sports are forbidden). It also adds a limit of participants to events that are allowed. Max 1000 when outside, max 200 when inside.   Local government can add more restrictive rules on top of this.  All local exhibitions and conferences are cancelled except for those that are virtually run.    https://web.archive.org/web/20201022154530/http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5127","OxCGRT"
"1472385","IT",2020-10-19,"C1",1,TRUE,NA,"OxCGRT"
"1472386","IT",2020-10-19,"C2",2,TRUE,NA,"OxCGRT"
"1472387","IT",2020-10-19,"C3",2,TRUE,NA,"OxCGRT"
"1472388","IT",2020-10-19,"C4",3,TRUE,NA,"OxCGRT"
"1472389","IT",2020-10-19,"C5",0,NA,NA,"OxCGRT"
"1472390","IT",2020-10-19,"C6",0,NA,NA,"OxCGRT"
"1472391","IT",2020-10-19,"C7",0,NA,NA,"OxCGRT"
"1472392","IT",2020-10-19,"C8",3,NA,NA,"OxCGRT"
"1472393","IT",2020-10-19,"E1",1,TRUE,NA,"OxCGRT"
"1472394","IT",2020-10-19,"E2",2,NA,NA,"OxCGRT"
"1472395","IT",2020-10-19,"E3",0,NA,NA,"OxCGRT"
"1472396","IT",2020-10-19,"E4",0,NA,NA,"OxCGRT"
"1472397","IT",2020-10-19,"H1",2,TRUE,NA,"OxCGRT"
"1472398","IT",2020-10-19,"H2",2,NA,NA,"OxCGRT"
"1472399","IT",2020-10-19,"H3",1,NA,NA,"OxCGRT"
"1472400","IT",2020-10-19,"H4",0,NA,NA,"OxCGRT"
"1472401","IT",2020-10-19,"H5",0,NA,NA,"OxCGRT"
"1472402","IT",2020-10-19,"H6",3,TRUE,NA,"OxCGRT"
"1472403","IT",2020-10-19,"H7",0,NA,NA,"OxCGRT"
"1472404","IT",2020-10-19,"I1",49.36,NA,NA,"OxCGRT"
"1472405","IT",2020-10-19,"I1D",49.36,NA,NA,"OxCGRT"
"1472406","IT",2020-10-19,"I2",75,NA,NA,"OxCGRT"
"1472407","IT",2020-10-19,"I2D",75,NA,NA,"OxCGRT"
"1472408","IT",2020-10-19,"I3",52.78,NA,NA,"OxCGRT"
"1472409","IT",2020-10-19,"I3D",52.78,NA,NA,"OxCGRT"
"1472410","IT",2020-10-19,"I4",50,NA,NA,"OxCGRT"
"1472411","IT",2020-10-19,"I4D",50,NA,NA,"OxCGRT"
"1472412","IT",2020-10-19,"I4L",57.14,NA,NA,"OxCGRT"
"1472413","IT",2020-10-19,"I4LD",57.14,NA,NA,"OxCGRT"
"1472414","IT",2020-10-19,"IC",423578,NA,NA,"OxCGRT"
"1472415","IT",2020-10-19,"ID",36616,NA,NA,"OxCGRT"
"1472416","IT",2020-10-19,"M1",NA,NA,NA,"OxCGRT"
"1472417","IT",2020-10-20,"C1",1,TRUE,NA,"OxCGRT"
"1472418","IT",2020-10-20,"C2",2,TRUE,NA,"OxCGRT"
"1472419","IT",2020-10-20,"C3",2,TRUE,NA,"OxCGRT"
"1472420","IT",2020-10-20,"C4",3,TRUE,NA,"OxCGRT"
"1472421","IT",2020-10-20,"C5",0,NA,NA,"OxCGRT"
"1472422","IT",2020-10-20,"C6",0,NA,NA,"OxCGRT"
"1472423","IT",2020-10-20,"C7",0,NA,NA,"OxCGRT"
"1472424","IT",2020-10-20,"C8",3,NA,NA,"OxCGRT"
"1472425","IT",2020-10-20,"E1",1,TRUE,NA,"OxCGRT"
"1472426","IT",2020-10-20,"E2",2,NA,NA,"OxCGRT"
"1472427","IT",2020-10-20,"E3",0,NA,NA,"OxCGRT"
"1472428","IT",2020-10-20,"E4",0,NA,NA,"OxCGRT"
"1472429","IT",2020-10-20,"H1",2,TRUE,NA,"OxCGRT"
"1472430","IT",2020-10-20,"H2",2,NA,NA,"OxCGRT"
"1472431","IT",2020-10-20,"H3",1,NA,NA,"OxCGRT"
"1472432","IT",2020-10-20,"H4",0,NA,NA,"OxCGRT"
"1472433","IT",2020-10-20,"H5",0,NA,NA,"OxCGRT"
"1472434","IT",2020-10-20,"H6",3,TRUE,NA,"OxCGRT"
"1472435","IT",2020-10-20,"H7",0,NA,NA,"OxCGRT"
"1472436","IT",2020-10-20,"I1",49.36,NA,NA,"OxCGRT"
"1472437","IT",2020-10-20,"I1D",49.36,NA,NA,"OxCGRT"
"1472438","IT",2020-10-20,"I2",75,NA,NA,"OxCGRT"
"1472439","IT",2020-10-20,"I2D",75,NA,NA,"OxCGRT"
"1472440","IT",2020-10-20,"I3",52.78,NA,NA,"OxCGRT"
"1472441","IT",2020-10-20,"I3D",52.78,NA,NA,"OxCGRT"
"1472442","IT",2020-10-20,"I4",50,NA,NA,"OxCGRT"
"1472443","IT",2020-10-20,"I4D",50,NA,NA,"OxCGRT"
"1472444","IT",2020-10-20,"I4L",57.14,NA,NA,"OxCGRT"
"1472445","IT",2020-10-20,"I4LD",57.14,NA,NA,"OxCGRT"
"1472446","IT",2020-10-20,"IC",434449,NA,NA,"OxCGRT"
"1472447","IT",2020-10-20,"ID",36705,NA,NA,"OxCGRT"
"1472448","IT",2020-10-20,"M1",NA,NA,NA,"OxCGRT"
"1472449","IT",2020-10-21,"C1",1,TRUE,NA,"OxCGRT"
"1472450","IT",2020-10-21,"C2",2,TRUE,NA,"OxCGRT"
"1472451","IT",2020-10-21,"C3",2,TRUE,NA,"OxCGRT"
"1472452","IT",2020-10-21,"C4",3,TRUE,NA,"OxCGRT"
"1472453","IT",2020-10-21,"C5",0,NA,NA,"OxCGRT"
"1472454","IT",2020-10-21,"C6",0,NA,NA,"OxCGRT"
"1472455","IT",2020-10-21,"C7",0,NA,NA,"OxCGRT"
"1472456","IT",2020-10-21,"C8",3,NA,NA,"OxCGRT"
"1472457","IT",2020-10-21,"E1",1,TRUE,NA,"OxCGRT"
"1472458","IT",2020-10-21,"E2",2,NA,NA,"OxCGRT"
"1472459","IT",2020-10-21,"E3",0,NA,NA,"OxCGRT"
"1472460","IT",2020-10-21,"E4",0,NA,NA,"OxCGRT"
"1472461","IT",2020-10-21,"H1",2,TRUE,NA,"OxCGRT"
"1472462","IT",2020-10-21,"H2",2,NA,NA,"OxCGRT"
"1472463","IT",2020-10-21,"H3",1,NA,NA,"OxCGRT"
"1472464","IT",2020-10-21,"H4",0,NA,NA,"OxCGRT"
"1472465","IT",2020-10-21,"H5",0,NA,NA,"OxCGRT"
"1472466","IT",2020-10-21,"H6",3,TRUE,NA,"OxCGRT"
"1472467","IT",2020-10-21,"H7",0,NA,NA,"OxCGRT"
"1472468","IT",2020-10-21,"I1",49.36,NA,NA,"OxCGRT"
"1472469","IT",2020-10-21,"I1D",49.36,NA,NA,"OxCGRT"
"1472470","IT",2020-10-21,"I2",75,NA,NA,"OxCGRT"
"1472471","IT",2020-10-21,"I2D",75,NA,NA,"OxCGRT"
"1472472","IT",2020-10-21,"I3",52.78,NA,NA,"OxCGRT"
"1472473","IT",2020-10-21,"I3D",52.78,NA,NA,"OxCGRT"
"1472474","IT",2020-10-21,"I4",50,NA,NA,"OxCGRT"
"1472475","IT",2020-10-21,"I4D",50,NA,NA,"OxCGRT"
"1472476","IT",2020-10-21,"I4L",57.14,NA,NA,"OxCGRT"
"1472477","IT",2020-10-21,"I4LD",57.14,NA,NA,"OxCGRT"
"1472478","IT",2020-10-21,"IC",449648,NA,NA,"OxCGRT"
"1472479","IT",2020-10-21,"ID",36832,NA,NA,"OxCGRT"
"1472480","IT",2020-10-21,"M1",NA,NA,NA,"OxCGRT"
"1472481","IT",2020-10-22,"C1",1,TRUE,NA,"OxCGRT"
"1472482","IT",2020-10-22,"C2",2,TRUE,NA,"OxCGRT"
"1472483","IT",2020-10-22,"C3",2,TRUE,NA,"OxCGRT"
"1472484","IT",2020-10-22,"C4",3,TRUE,NA,"OxCGRT"
"1472485","IT",2020-10-22,"C5",0,NA,NA,"OxCGRT"
"1472486","IT",2020-10-22,"C6",0,NA,NA,"OxCGRT"
"1472487","IT",2020-10-22,"C7",0,NA,NA,"OxCGRT"
"1472488","IT",2020-10-22,"C8",3,NA,NA,"OxCGRT"
"1472489","IT",2020-10-22,"E1",1,TRUE,NA,"OxCGRT"
"1472490","IT",2020-10-22,"E2",2,NA,NA,"OxCGRT"
"1472491","IT",2020-10-22,"E3",0,NA,NA,"OxCGRT"
"1472492","IT",2020-10-22,"E4",0,NA,NA,"OxCGRT"
"1472493","IT",2020-10-22,"H1",2,TRUE,NA,"OxCGRT"
"1472494","IT",2020-10-22,"H2",2,NA,NA,"OxCGRT"
"1472495","IT",2020-10-22,"H3",1,NA,NA,"OxCGRT"
"1472496","IT",2020-10-22,"H4",0,NA,NA,"OxCGRT"
"1472497","IT",2020-10-22,"H5",0,NA,NA,"OxCGRT"
"1472498","IT",2020-10-22,"H6",3,TRUE,NA,"OxCGRT"
"1472499","IT",2020-10-22,"H7",0,NA,NA,"OxCGRT"
"1472500","IT",2020-10-22,"I1",49.36,NA,NA,"OxCGRT"
"1472501","IT",2020-10-22,"I1D",49.36,NA,NA,"OxCGRT"
"1472502","IT",2020-10-22,"I2",75,NA,NA,"OxCGRT"
"1472503","IT",2020-10-22,"I2D",75,NA,NA,"OxCGRT"
"1472504","IT",2020-10-22,"I3",52.78,NA,NA,"OxCGRT"
"1472505","IT",2020-10-22,"I3D",52.78,NA,NA,"OxCGRT"
"1472506","IT",2020-10-22,"I4",50,NA,NA,"OxCGRT"
"1472507","IT",2020-10-22,"I4D",50,NA,NA,"OxCGRT"
"1472508","IT",2020-10-22,"I4L",57.14,NA,NA,"OxCGRT"
"1472509","IT",2020-10-22,"I4LD",57.14,NA,NA,"OxCGRT"
"1472510","IT",2020-10-22,"IC",465726,NA,NA,"OxCGRT"
"1472511","IT",2020-10-22,"ID",36968,NA,NA,"OxCGRT"
"1472512","IT",2020-10-22,"M1",NA,NA,NA,"OxCGRT"
"1472513","IT",2020-10-23,"C1",2,FALSE,"Teaching and educational activities for the first cycle of education and for the educational services for children continues to take place in presence.    Per le istituzioni scolastiche secondarie di secondo grado viene incrementato il ricorso alla didattica digitale integrata for a percentage equal to at least 75% of the activities, organising the entry and exit times of pupils, through the possible use of afternoon shifts and possibly postponing entry into schools to  9.00 a.m.    Field trips, exchange programs, guided tours and educational outings are suspended. On the other hand, activities related to cross skills, orientation and internship activities are allowed whenever it is possible to ensure compliance with the current health and safety regulations.    According to the evolution of the epidemiological framework, universities will have to set up plans to organise in-presence and distance learning, according to the different educational needs.  For secondary schools, the use of integrated digital learning will be increased by 75%.  https://web.archive.org/web/20201028122734/http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?lingua=english&id=230  Red zones require schools to close for a month  https://web.archive.org/web/20201105051358/https://newseu.cgtn.com/news/2020-03-10/Italy-s-COVID-19-red-zones-What-are-the-restrictions--OJ9k8w5Klq/index.html","OxCGRT"
"1472514","IT",2020-10-23,"C2",2,FALSE,"All public spaces such as museums, leisure centers, nightclubs and schools were ordered to close over fears of the contagion spreading. Weddings and funerals are suspended.  https://web.archive.org/web/20201105051358/https://newseu.cgtn.com/news/2020-03-10/Italy-s-COVID-19-red-zones-What-are-the-restrictions--OJ9k8w5Klq/index.html","OxCGRT"
"1472515","IT",2020-10-23,"C3",2,TRUE,"Celebrations  in indoor and outdoor spaces are forbidden, including those connected to civil and religious ceremonies.   https://web.archive.org/web/20201028122734/http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?lingua=english&id=230","OxCGRT"
"1472516","IT",2020-10-23,"C4",4,TRUE,"eating and drinking at the table is allowed for a maximum of 4 people per table, unless they all live together.   https://web.archive.org/web/20201028122734/http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?lingua=english&id=230","OxCGRT"
"1472517","IT",2020-10-23,"C5",1,FALSE,"It is strongly recommended to refrain from travelling by public or private means of transport, with the exception of work, study and health related reasons, any urgent matters, or when carrying out activities or using services that are still available.  https://web.archive.org/web/20201028122734/http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?lingua=english&id=230","OxCGRT"
"1472518","IT",2020-10-23,"C6",2,FALSE,"The decree has urged people in those provinces – a quarter of Italy's 60 million population – to stay indoors as much as possible.  https://web.archive.org/web/20201105051358/https://newseu.cgtn.com/news/2020-03-10/Italy-s-COVID-19-red-zones-What-are-the-restrictions--OJ9k8w5Klq/index.html","OxCGRT"
"1472519","IT",2020-10-23,"C7",2,FALSE,"Strict travel restrictions are in place, with the need to provide valid explanations to law-enforcement officers if a person is out and about.  https://web.archive.org/web/20201105051358/https://newseu.cgtn.com/news/2020-03-10/Italy-s-COVID-19-red-zones-What-are-the-restrictions--OJ9k8w5Klq/index.html","OxCGRT"
"1472520","IT",2020-10-23,"C8",2,NA,"All entry to Italy requires Quarantine  https://web.archive.org/web/20201109092128/http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioContenutiNuovoCoronavirus.jsp?lingua=english&id=5412&area=nuovoCoronavirus&menu=vuoto","OxCGRT"
"1472521","IT",2020-10-23,"E1",1,TRUE,NA,"OxCGRT"
"1472522","IT",2020-10-23,"E2",2,NA,NA,"OxCGRT"
"1472523","IT",2020-10-23,"E3",0,NA,NA,"OxCGRT"
"1472524","IT",2020-10-23,"E4",0,NA,NA,"OxCGRT"
"1472525","IT",2020-10-23,"H1",2,TRUE,NA,"OxCGRT"
"1472526","IT",2020-10-23,"H2",2,NA,NA,"OxCGRT"
"1472527","IT",2020-10-23,"H3",2,NA,"Details of contact tracing app are here  https://web.archive.org/save/http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4849","OxCGRT"
"1472528","IT",2020-10-23,"H4",0,NA,NA,"OxCGRT"
"1472529","IT",2020-10-23,"H5",0,NA,NA,"OxCGRT"
"1472530","IT",2020-10-23,"H6",3,TRUE,"It is mandatory to carry a face mask with you at all times. These must be worn, not only in closed spaces accessible to the public, as in the past, but also in indoor spaces in general, other than private homes, and also in all outdoor spaces. Exceptions are made in cases where, due to the characteristics of the place or the actual circumstances, the condition of isolation from non-residents is continuously guaranteed. Children under six years of age, people with pathologies or disabilities incompatible with the use of a face mask and those who interact with the latter, are excluded from the obligation to wear a face mask. Furthermore, the use of a face will not be mandatory during any sports activity.  https://web.archive.org/web/20201028122734mp_/http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?lingua=english&id=230#6","OxCGRT"
"1472531","IT",2020-10-23,"H7",0,NA,NA,"OxCGRT"
"1472532","IT",2020-10-23,"I1",64.74,NA,NA,"OxCGRT"
"1472533","IT",2020-10-23,"I1D",64.74,NA,NA,"OxCGRT"
"1472534","IT",2020-10-23,"I2",75,NA,NA,"OxCGRT"
"1472535","IT",2020-10-23,"I2D",75,NA,NA,"OxCGRT"
"1472536","IT",2020-10-23,"I3",66.11,NA,NA,"OxCGRT"
"1472537","IT",2020-10-23,"I3D",66.11,NA,NA,"OxCGRT"
"1472538","IT",2020-10-23,"I4",66.67,NA,NA,"OxCGRT"
"1472539","IT",2020-10-23,"I4D",66.67,NA,NA,"OxCGRT"
"1472540","IT",2020-10-23,"I4L",64.29,NA,NA,"OxCGRT"
"1472541","IT",2020-10-23,"I4LD",64.29,NA,NA,"OxCGRT"
"1472542","IT",2020-10-23,"IC",484869,NA,NA,"OxCGRT"
"1472543","IT",2020-10-23,"ID",37059,NA,NA,"OxCGRT"
"1472544","IT",2020-10-23,"M1",NA,NA,NA,"OxCGRT"
"1472545","IT",2020-10-24,"C1",2,FALSE,NA,"OxCGRT"
"1472546","IT",2020-10-24,"C2",2,FALSE,NA,"OxCGRT"
"1472547","IT",2020-10-24,"C3",2,TRUE,NA,"OxCGRT"
"1472548","IT",2020-10-24,"C4",4,TRUE,NA,"OxCGRT"
"1472549","IT",2020-10-24,"C5",1,FALSE,NA,"OxCGRT"
"1472550","IT",2020-10-24,"C6",2,FALSE,NA,"OxCGRT"
"1472551","IT",2020-10-24,"C7",2,FALSE,NA,"OxCGRT"
"1472552","IT",2020-10-24,"C8",2,NA,NA,"OxCGRT"
"1472553","IT",2020-10-24,"E1",1,TRUE,NA,"OxCGRT"
"1472554","IT",2020-10-24,"E2",2,NA,NA,"OxCGRT"
"1472555","IT",2020-10-24,"E3",0,NA,NA,"OxCGRT"
"1472556","IT",2020-10-24,"E4",0,NA,NA,"OxCGRT"
"1472557","IT",2020-10-24,"H1",2,TRUE,NA,"OxCGRT"
"1472558","IT",2020-10-24,"H2",2,NA,NA,"OxCGRT"
"1472559","IT",2020-10-24,"H3",2,NA,NA,"OxCGRT"
"1472560","IT",2020-10-24,"H4",0,NA,NA,"OxCGRT"
"1472561","IT",2020-10-24,"H5",0,NA,NA,"OxCGRT"
"1472562","IT",2020-10-24,"H6",3,TRUE,NA,"OxCGRT"
"1472563","IT",2020-10-24,"H7",0,NA,NA,"OxCGRT"
"1472564","IT",2020-10-24,"I1",64.74,NA,NA,"OxCGRT"
"1472565","IT",2020-10-24,"I1D",64.74,NA,NA,"OxCGRT"
"1472566","IT",2020-10-24,"I2",75,NA,NA,"OxCGRT"
"1472567","IT",2020-10-24,"I2D",75,NA,NA,"OxCGRT"
"1472568","IT",2020-10-24,"I3",66.11,NA,NA,"OxCGRT"
"1472569","IT",2020-10-24,"I3D",66.11,NA,NA,"OxCGRT"
"1472570","IT",2020-10-24,"I4",66.67,NA,NA,"OxCGRT"
"1472571","IT",2020-10-24,"I4D",66.67,NA,NA,"OxCGRT"
"1472572","IT",2020-10-24,"I4L",64.29,NA,NA,"OxCGRT"
"1472573","IT",2020-10-24,"I4LD",64.29,NA,NA,"OxCGRT"
"1472574","IT",2020-10-24,"IC",504509,NA,NA,"OxCGRT"
"1472575","IT",2020-10-24,"ID",37210,NA,NA,"OxCGRT"
"1472576","IT",2020-10-24,"M1",NA,NA,NA,"OxCGRT"
"1472577","IT",2020-10-25,"C1",2,FALSE,NA,"OxCGRT"
"1472578","IT",2020-10-25,"C2",2,FALSE,NA,"OxCGRT"
"1472579","IT",2020-10-25,"C3",2,TRUE,NA,"OxCGRT"
"1472580","IT",2020-10-25,"C4",4,TRUE,NA,"OxCGRT"
"1472581","IT",2020-10-25,"C5",1,FALSE,NA,"OxCGRT"
"1472582","IT",2020-10-25,"C6",2,FALSE,NA,"OxCGRT"
"1472583","IT",2020-10-25,"C7",2,FALSE,NA,"OxCGRT"
"1472584","IT",2020-10-25,"C8",2,NA,NA,"OxCGRT"
"1472585","IT",2020-10-25,"E1",1,TRUE,NA,"OxCGRT"
"1472586","IT",2020-10-25,"E2",2,NA,NA,"OxCGRT"
"1472587","IT",2020-10-25,"E3",0,NA,NA,"OxCGRT"
"1472588","IT",2020-10-25,"E4",0,NA,NA,"OxCGRT"
"1472589","IT",2020-10-25,"H1",2,TRUE,NA,"OxCGRT"
"1472590","IT",2020-10-25,"H2",2,NA,NA,"OxCGRT"
"1472591","IT",2020-10-25,"H3",2,NA,NA,"OxCGRT"
"1472592","IT",2020-10-25,"H4",0,NA,NA,"OxCGRT"
"1472593","IT",2020-10-25,"H5",0,NA,NA,"OxCGRT"
"1472594","IT",2020-10-25,"H6",3,TRUE,NA,"OxCGRT"
"1472595","IT",2020-10-25,"H7",0,NA,NA,"OxCGRT"
"1472596","IT",2020-10-25,"I1",64.74,NA,NA,"OxCGRT"
"1472597","IT",2020-10-25,"I1D",64.74,NA,NA,"OxCGRT"
"1472598","IT",2020-10-25,"I2",75,NA,NA,"OxCGRT"
"1472599","IT",2020-10-25,"I2D",75,NA,NA,"OxCGRT"
"1472600","IT",2020-10-25,"I3",66.11,NA,NA,"OxCGRT"
"1472601","IT",2020-10-25,"I3D",66.11,NA,NA,"OxCGRT"
"1472602","IT",2020-10-25,"I4",66.67,NA,NA,"OxCGRT"
"1472603","IT",2020-10-25,"I4D",66.67,NA,NA,"OxCGRT"
"1472604","IT",2020-10-25,"I4L",64.29,NA,NA,"OxCGRT"
"1472605","IT",2020-10-25,"I4LD",64.29,NA,NA,"OxCGRT"
"1472606","IT",2020-10-25,"IC",525782,NA,NA,"OxCGRT"
"1472607","IT",2020-10-25,"ID",37338,NA,NA,"OxCGRT"
"1472608","IT",2020-10-25,"M1",NA,NA,NA,"OxCGRT"
"1472609","IT",2020-10-26,"C1",2,FALSE,NA,"OxCGRT"
"1472610","IT",2020-10-26,"C2",2,FALSE,NA,"OxCGRT"
"1472611","IT",2020-10-26,"C3",2,TRUE,NA,"OxCGRT"
"1472612","IT",2020-10-26,"C4",4,TRUE,NA,"OxCGRT"
